Date	Location	MinTemp	MaxTemp	WindDir9am	RainToday	RainTomorrow
8/26/2021	Assam	5.4	11.8	NNW	Yes	Yes
8/27/2021	Assam	6.8	13.4	WNW	Yes	No
8/28/2021	Assam	0.9	14.4	ENE	No	No
8/29/2021	Assam	1.9	15.2	W	No	No
8/30/2021	Assam	2.3	15.4	NA	No	No
8/31/2021	Assam	2.9	14.2	S	No	No
09-01-2021	Assam	7.1	15.1	SSW	No	No
09-02-2021	Assam	10	16.8	NA	No	No
09-03-2021	Assam	7.1	17.6	SSE	No	Yes
09-04-2021	Assam	10.1	17.7	NE	Yes	Yes
09-05-2021	Assam	9.8	14.2	NW	Yes	Yes
09-06-2021	Assam	6.8	12.8	NW	Yes	Yes
09-07-2021	Assam	2.3	15.1	SE	Yes	No
09-08-2021	Assam	1.7	15.9	ESE	No	No
09-09-2021	Assam	7.2	14.7	SE	No	Yes
09-10-2021	Assam	8.1	14	WNW	Yes	Yes
09-11-2021	Assam	2.6	15.9	S	Yes	No
09-12-2021	Assam	4.5	16.3	ESE	No	No
9/13/2021	Assam	6	18.7	E	No	No
9/14/2021	Assam	5.8	19	SE	No	No
9/15/2021	Assam	5.5	13.6	W	No	No
9/16/2021	Assam	7.5	13.4	W	No	No
9/17/2021	Assam	4.3	14.3	W	No	No
9/18/2021	Assam	3.3	13.9	WNW	No	No
9/19/2021	Assam	2.4	16.4	E	No	No
9/20/2021	Assam	2.8	18.7	SSE	No	No
9/21/2021	Assam	5	19.6	E	No	No
9/22/2021	Assam	8.6	20.1	W	No	No
9/23/2021	Assam	5.7	19.9	NA	No	No
9/24/2021	Assam	3.7	19.1	E	No	No
9/25/2021	Assam	5.6	19.7	S	No	No
9/26/2021	Assam	5.4	20.6	NA	No	No
9/27/2021	Assam	6.5	20	NW	No	No
9/28/2021	Assam	5.4	14.6	WNW	No	No
9/29/2021	Assam	3.7	14.3	W	No	No
9/30/2021	Assam	-0.1	14.6	E	No	No
10-01-2021	Assam	4.1	17.4	NW	No	No
10-02-2021	Assam	4.8	21.1	SE	No	No
10-03-2021	Assam	7.4	23	SSE	No	No
10-04-2021	Assam	8.2	23.2	WNW	No	No
10-05-2021	Assam	10.1	25.9	ESE	No	No
10-06-2021	Assam	11.1	24.9	ESE	No	Yes
10-07-2021	Assam	7.3	15.9	W	Yes	No
10-08-2021	Assam	4.2	19	SE	No	No
10-09-2021	Assam	5.4	20.8	SSW	No	No
10-10-2021	Assam	8.2	23.2	W	No	No
10-11-2021	Assam	7.6	23.7	SE	No	No
10-12-2021	Assam	14.5	19.9	ESE	No	Yes
10/13/2021	Assam	14.7	18	NNE	Yes	Yes
10/14/2021	Assam	12.7	19.1	NNW	Yes	Yes
10/15/2021	Assam	13.8	18.6	NNW	Yes	Yes
10/16/2021	Assam	4.8	12.8	WSW	Yes	No
10/17/2021	Assam	6.3	15.4	WNW	No	No
10/18/2021	Assam	9.2	17.4	NW	No	No
10/19/2021	Assam	4.8	19	W	No	No
10/20/2021	Assam	5.7	21.8	NA	No	No
10/21/2021	Assam	8	23.3	NA	No	No
10/22/2021	Assam	9.5	25.8	E	No	No
10/23/2021	Assam	14.8	19	W	No	Yes
10/24/2021	Assam	8.2	22.2	SE	Yes	No
10/25/2021	Assam	10.9	22.2	SSE	No	No
10/26/2021	Assam	8.8	23.5	SE	No	Yes
10/27/2021	Assam	10.2	22.3	S	Yes	No
10/28/2021	Assam	8.8	23.6	SSE	No	No
10/29/2021	Assam	10.3	25.6	E	No	Yes
10/30/2021	Assam	16	19.5	SE	Yes	Yes
10/31/2021	Assam	13.8	18.7	N	Yes	Yes
11-01-2021	Assam	10.2	18.9	W	Yes	No
11-02-2021	Assam	7.1	20.3	WSW	No	No
11-03-2021	Assam	10.7	18	W	No	No
11-04-2021	Assam	10.1	18.8	SE	No	No
11-05-2021	Assam	11.1	21	SE	No	No
11-06-2021	Assam	7.5	22.9	SE	No	No
11-07-2021	Assam	9.3	24.5	SE	No	Yes
11-08-2021	Assam	14.7	24.7	N	Yes	No
11-09-2021	Assam	11.6	27.7	SE	No	No
11-10-2021	Assam	15.5	29	E	No	No
11-11-2021	Assam	15.2	30.5	SSE	No	No
11-12-2021	Assam	17.5	31.3	NE	No	No
11/13/2021	Assam	21.1	26.9	E	No	Yes
11/14/2021	Assam	19.2	22.6	WNW	Yes	Yes
11/15/2021	Assam	15.9	23.1	W	Yes	No
11/16/2021	Assam	11.4	20.8	W	No	No
11/17/2021	Assam	8.8	23.3	E	No	No
11/18/2021	Assam	9.1	24.8	ENE	No	No
11/19/2021	Assam	12.1	25.5	SSE	No	No
11/20/2021	Assam	12	27.3	E	No	No
11/21/2021	Assam	12.7	29.7	E	No	No
11/22/2021	Assam	14.7	29.9	SE	No	No
11/23/2021	Assam	14.8	29.4	ENE	No	No
11/24/2021	Assam	18.1	30.1	NNE	No	No
11/25/2021	Assam	18.9	27.6	ENE	No	Yes
11/26/2021	Assam	17.9	24.2	NNW	Yes	Yes
11/27/2021	Assam	14.8	27.6	SE	Yes	Yes
11/28/2021	Assam	17.8	21.4	NNW	Yes	Yes
11/29/2021	Assam	13.6	22.6	SE	Yes	Yes
11/30/2021	Assam	14.4	23.3	SE	Yes	Yes
12-01-2021	Assam	16.7	23.9	SE	Yes	No
12-02-2021	Assam	16.1	26.6	ESE	No	Yes
12-03-2021	Assam	15.7	27.3	SE	Yes	Yes
12-04-2021	Assam	17.3	29.9	SSW	Yes	No
12-05-2021	Assam	16.6	31.6	SSE	No	No
12-06-2021	Assam	18.9	30.4	SE	No	No
12-07-2021	Assam	21.3	29.8	NE	No	Yes
12-08-2021	Assam	20.3	29.7	NNE	Yes	Yes
12-09-2021	Assam	18	26.7	W	Yes	No
12-10-2021	Assam	16.7	22.5	WNW	No	No
12-11-2021	Assam	11.2	24.3	W	No	No
12-12-2021	Assam	15	22.2	W	No	No
12/13/2021	Assam	10.5	26.2	ESE	No	No
12/14/2021	Assam	13.7	28.8	SE	No	No
12/15/2021	Assam	16.1	31.1	ENE	No	No
12/16/2021	Assam	15.1	25.6	W	No	No
12/17/2021	Assam	10.3	25.9	NE	No	No
12/18/2021	Assam	14	20.8	NNW	No	Yes
12/19/2021	Assam	10.4	18	ENE	Yes	Yes
12/20/2021	Assam	8.6	20.5	W	Yes	Yes
12/21/2021	Assam	9.9	21.2	WSW	Yes	No
12/22/2021	Assam	9.4	25.9	ESE	No	No
12/23/2021	Assam	12.3	29.2	NA	No	No
12/24/2021	Assam	13.9	30.8	SE	No	No
12/25/2021	Assam	19.3	29.1	NE	No	No
12/26/2021	Assam	17.5	30	E	No	No
12/27/2021	Assam	11.3	22.2	W	No	No
12/28/2021	Assam	9.1	26.7	SE	No	No
12/29/2021	Assam	13.5	31	N	No	No
12/30/2021	Assam	14.8	34	ESE	No	No
12/31/2021	Assam	15.7	38.1	ESE	No	No
01-01-2020	Bihar	22.2	36	E	No	No
01-02-2020	Bihar	22.1	34.3	SE	No	No
01-03-2020	Bihar	18.6	34.7	SE	No	No
01-04-2020	Bihar	21.5	36.1	ESE	No	No
01-05-2020	Bihar	20.6	36.5	SE	No	No
01-06-2020	Bihar	22.4	36.3	SE	No	No
01-07-2020	Bihar	21.1	35.7	SSW	No	No
01-08-2020	Bihar	22.4	34.6	ESE	No	No
01-09-2020	Bihar	21.2	36.2	SE	No	No
01-10-2020	Bihar	21	37.5	E	No	No
01-11-2020	Bihar	17.7	37.3	ESE	No	No
01-12-2020	Bihar	17.4	38.1	ESE	No	No
1/13/2020	Bihar	23.2	38.2	N	No	No
1/14/2020	Bihar	23.1	37.8	ENE	No	No
1/15/2020	Bihar	20.4	38.4	E	No	No
1/16/2020	Bihar	25.7	37.5	ESE	No	No
1/17/2020	Bihar	25.4	36.3	ESE	No	No
1/18/2020	Bihar	23.9	25.2	ESE	No	Yes
1/19/2020	Bihar	19	25.3	ENE	Yes	Yes
1/20/2020	Bihar	19.5	31.1	NW	Yes	No
1/21/2020	Bihar	22.5	37	WNW	No	No
1/22/2020	Bihar	23.7	38.8	WSW	No	No
1/23/2020	Bihar	27.6	40.2	WNW	No	No
1/24/2020	Bihar	25.9	39.9	NW	No	Yes
1/25/2020	Bihar	24.2	39.6	E	Yes	No
1/26/2020	Bihar	21.9	39.5	NW	No	No
1/27/2020	Bihar	26.7	39.4	NE	No	No
1/28/2020	Bihar	25.5	37.6	ENE	No	No
1/29/2020	Bihar	24.7	36.5	NE	No	No
1/30/2020	Bihar	21.7	34.2	ESE	No	No
1/31/2020	Bihar	22.3	32	E	No	Yes
02-01-2020	Bihar	21.4	35.9	E	Yes	No
02-02-2020	Bihar	24.3	38	E	No	No
02-03-2020	Bihar	23.8	39.3	NE	No	No
02-04-2020	Bihar	22.2	40.1	NE	No	No
02-05-2020	Bihar	25.2	40.8	NNW	No	No
02-06-2020	Bihar	26.1	41.3	WNW	No	No
02-07-2020	Bihar	22.5	39.3	NE	No	No
02-08-2020	Bihar	22.9	39.9	ESE	No	No
02-09-2020	Bihar	23.9	36.6	SSE	No	No
02-10-2020	Bihar	24.3	33.6	SSE	No	No
02-11-2020	Bihar	18.7	30.4	ESE	No	No
02-12-2020	Bihar	13.8	30.5	E	No	No
2/13/2020	Bihar	11.8	31.1	E	No	No
2/14/2020	Bihar	11	32.1	E	No	No
2/15/2020	Bihar	12.3	32.1	SSE	No	No
2/16/2020	Bihar	16.1	33.3	E	No	No
2/17/2020	Bihar	16.1	36.2	N	No	No
2/18/2020	Bihar	17.7	35.5	NE	No	No
2/19/2020	Bihar	21	36.7	NE	No	No
2/20/2020	Bihar	22.9	35.3	ESE	No	No
2/21/2020	Bihar	23	35.6	E	No	No
2/22/2020	Bihar	15.9	35.9	ESE	No	No
2/23/2020	Bihar	18.8	37.7	E	No	No
2/24/2020	Bihar	18.9	37.9	ESE	No	No
2/25/2020	Bihar	25.2	38.2	E	No	No
2/26/2020	Bihar	26.2	39.3	NNE	No	No
2/27/2020	Bihar	28.2	38.7	NNW	No	No
2/28/2020	Bihar	28.9	39.6	NW	No	No
03-01-2020	Bihar	29.4	40	NW	No	No
03-02-2020	Bihar	29	40.5	N	No	No
03-03-2020	Bihar	29.6	40.6	N	No	No
03-04-2020	Bihar	19.8	26.9	SE	No	No
03-05-2020	Bihar	18.9	29.3	SE	No	No
03-06-2020	Bihar	12.7	30.5	ESE	No	No
03-07-2020	Bihar	13.9	32.4	ENE	No	No
03-08-2020	Bihar	14.5	33.2	SSW	No	No
03-09-2020	Bihar	16.5	32.5	SSE	No	No
03-10-2020	Bihar	17	34.7	ESE	No	No
03-11-2020	Bihar	23.5	36.4	E	No	No
03-12-2020	Bihar	23	37.3	E	No	No
3/13/2020	Bihar	21.9	37.5	E	No	No
3/14/2020	Bihar	24	39.2	N	No	No
3/15/2020	Bihar	23.9	32.8	SE	No	No
3/16/2020	Bihar	15.6	31	ESE	No	No
3/17/2020	Bihar	12.8	29.7	E	No	No
3/18/2020	Bihar	12.5	32.5	E	No	No
3/19/2020	Bihar	13.4	34.3	ENE	No	No
3/20/2020	Bihar	15.1	36.1	NA	No	No
3/21/2020	Bihar	16.2	37.9	NE	No	No
3/22/2020	Bihar	18.5	38.2	ENE	No	No
3/23/2020	Bihar	18.9	38.8	SE	No	No
3/24/2020	Bihar	27.4	36.5	S	No	No
3/25/2020	Bihar	25.7	38.9	N	No	No
3/26/2020	Bihar	21.9	37.3	S	No	No
3/27/2020	Bihar	22.4	34.9	SE	No	No
3/28/2020	Bihar	19.5	34.8	E	No	No
3/29/2020	Bihar	17.7	36	E	No	No
3/30/2020	Bihar	17	36.5	NA	No	No
3/31/2020	Bihar	17.5	36.3	ENE	No	No
04-01-2020	Bihar	16.7	35.4	NE	No	No
04-02-2020	Bihar	14.6	34.6	ENE	No	No
04-03-2020	Bihar	15.1	33.8	WSW	No	No
04-04-2020	Bihar	15.8	27.9	SE	No	No
04-05-2020	Bihar	10.6	26.3	SE	No	No
04-06-2020	Bihar	10.7	25.2	SE	No	No
04-07-2020	Bihar	14.2	23.2	ESE	No	No
04-08-2020	Bihar	12.6	25.3	E	No	No
04-09-2020	Bihar	9.3	29	SSW	No	No
04-10-2020	Bihar	11.9	29.7	NNE	No	No
04-11-2020	Bihar	12.3	30.5	ESE	No	No
04-12-2020	Bihar	15.5	30.8	ENE	No	No
4/13/2020	Bihar	11.5	31.2	NA	No	No
4/14/2020	Bihar	13.4	32.3	NA	No	No
4/15/2020	Bihar	14.8	33.9	NA	No	No
4/16/2020	Bihar	19.6	28.9	SSE	No	No
4/17/2020	Bihar	18.9	28.1	E	No	No
4/18/2020	Bihar	20.1	30	ESE	No	No
4/19/2020	Bihar	12	29.2	E	No	No
4/20/2020	Bihar	17.9	28.8	E	No	No
4/21/2020	Bihar	12.4	31.2	NW	No	No
4/22/2020	Bihar	15.6	33.5	NE	No	No
4/23/2020	Bihar	21.5	35	N	No	No
4/24/2020	Bihar	13.9	23.6	S	No	No
4/25/2020	Bihar	8.6	25.9	SSE	No	No
4/26/2020	Bihar	10.2	26.2	S	No	No
4/27/2020	Bihar	9.2	24.8	ESE	No	No
4/28/2020	Bihar	8.3	24.2	E	No	No
4/29/2020	Bihar	7.6	25.3	WNW	No	No
4/30/2020	Bihar	7.6	24.7	NA	No	No
05-01-2020	Bihar	6.7	24.1	ESE	No	No
05-02-2020	Bihar	6.1	22.5	ESE	No	No
05-03-2020	Bihar	5.2	23.1	ESE	No	No
05-04-2020	Bihar	5	22.7	E	No	No
05-05-2020	Bihar	4.9	22.8	ESE	No	No
05-06-2020	Bihar	6.4	24.7	SSW	No	No
05-07-2020	Bihar	7	22.6	SE	No	No
05-08-2020	Bihar	6.5	21.4	SE	No	No
05-09-2020	Bihar	4.7	23.2	E	No	No
05-10-2020	Bihar	5.8	23	E	No	No
05-11-2020	Bihar	4.3	22.9	NW	No	No
05-12-2020	Bihar	3.9	21	SW	No	No
5/13/2020	Bihar	4.9	21.1	SW	No	No
5/14/2020	Bihar	4.9	20	NA	No	No
5/15/2020	Bihar	3.9	20.7	N	No	No
5/16/2020	Bihar	8.7	19.6	SE	No	No
5/17/2020	Bihar	10	18.8	N	No	No
5/18/2020	Bihar	9.8	23.3	ENE	No	No
5/19/2020	Bihar	6.9	23.7	WSW	No	No
5/20/2020	Bihar	5.8	22.4	WSW	No	No
5/21/2020	Bihar	6	21.4	WSW	No	No
5/22/2020	Bihar	4.2	23.4	WNW	No	No
5/23/2020	Bihar	8.3	28.6	NNW	No	No
5/24/2020	Bihar	14	29.6	NNW	No	No
5/25/2020	Bihar	12.7	21.5	SE	No	No
5/26/2020	Bihar	9	20	ESE	No	No
5/27/2020	Bihar	12.3	19.5	ESE	No	No
5/28/2020	Bihar	11.4	21.1	ESE	No	No
5/29/2020	Bihar	8.7	21.3	E	No	Yes
5/30/2020	Bihar	8.4	9.6	E	Yes	Yes
5/31/2020	Bihar	8.3	10.8	E	Yes	No
06-01-2020	Bihar	9	10.9	E	No	No
06-02-2020	Bihar	8.6	12.6	SE	No	No
06-03-2020	Bihar	3.2	18.2	NA	No	No
06-04-2020	Bihar	4.4	22.2	NA	No	No
06-05-2020	Bihar	10.2	22.5	N	No	Yes
06-06-2020	Bihar	11.4	19.7	SW	Yes	No
06-07-2020	Bihar	4.6	17.5	WSW	No	No
06-08-2020	Bihar	4.1	17.3	W	No	No
06-09-2020	Bihar	3	18.2	WNW	No	No
06-10-2020	Bihar	3.2	17.9	NA	No	No
06-11-2020	Bihar	1.6	19.5	NA	No	No
06-12-2020	Bihar	6.1	23.2	N	No	No
6/13/2020	Bihar	11.2	26.7	NA	No	No
6/14/2020	Bihar	7.7	17	SSW	No	No
6/15/2020	Bihar	4	16.8	S	No	No
6/16/2020	Bihar	2.7	17	WNW	No	No
6/17/2020	Bihar	6.7	16.3	ESE	No	No
6/18/2020	Bihar	0.8	16.5	NA	No	No
6/19/2020	Bihar	0.6	18	NA	No	No
6/20/2020	Bihar	0.7	23.2	NA	No	No
6/21/2020	Bihar	4.9	25.4	N	No	No
6/22/2020	Bihar	9	22.9	WSW	No	No
6/23/2020	Bihar	6.5	22.6	NW	No	No
6/24/2020	Bihar	6.7	24.5	WSW	No	No
6/25/2020	Bihar	12.1	26.2	N	No	No
6/26/2020	Bihar	12.2	22.6	W	No	No
6/27/2020	Bihar	6.6	23	W	No	No
6/28/2020	Bihar	7.4	24.8	W	No	No
6/29/2020	Bihar	6.4	28	NA	No	No
6/30/2020	Bihar	16.8	31.2	NW	No	No
07-01-2020	Bihar	13	23	S	No	No
07-02-2020	Bihar	6.6	19.9	S	No	No
07-03-2020	Bihar	2.9	18.3	SSW	No	No
07-04-2020	Bihar	4.6	17	S	No	No
07-05-2020	Bihar	5.7	17.4	ENE	No	No
07-06-2020	Bihar	3.4	18.2	WNW	No	No
07-07-2020	Bihar	2.3	19.3	NA	No	No
07-08-2020	Bihar	2	19.7	NA	No	No
07-09-2020	Bihar	2	21.1	N	No	No
07-10-2020	Bihar	2.8	25	NA	No	No
07-11-2020	Bihar	9.5	27.1	NNW	No	No
07-12-2020	Bihar	9.3	28.1	W	No	No
7/13/2020	Bihar	11.5	15.8	SSE	No	No
7/14/2020	Bihar	2.2	17.9	WSW	No	No
7/15/2020	Bihar	3.5	16	SSW	No	No
7/16/2020	Bihar	0.9	17.5	NA	No	No
7/17/2020	Bihar	0.2	20.9	NA	No	No
7/18/2020	Bihar	1.6	22.8	NNW	No	No
7/19/2020	Bihar	3.6	23.4	SE	No	No
7/20/2020	Bihar	10.9	28.5	NNW	No	No
7/21/2020	Bihar	13.7	25.7	NA	No	No
7/22/2020	Bihar	15.1	21.3	SW	No	No
7/23/2020	Bihar	4.3	21.1	NA	No	No
7/24/2020	Bihar	1.6	23.2	ESE	No	No
7/25/2020	Bihar	9.9	25.5	N	No	No
7/26/2020	Bihar	11.5	18.5	S	No	No
7/27/2020	Bihar	2.8	17.1	SE	No	No
7/28/2020	Bihar	2.1	16.3	SE	No	No
7/29/2020	Bihar	0.2	17.7	ESE	No	No
7/30/2020	Bihar	1	17.8	SSE	No	No
7/31/2020	Bihar	1.2	18.9	ESE	No	No
08-01-2020	Bihar	1.6	19.5	NA	No	No
08-02-2020	Bihar	2.2	20.6	WNW	No	No
08-03-2020	Bihar	1.8	21	NA	No	No
08-04-2020	Bihar	1.8	22.5	NA	No	No
08-05-2020	Bihar	1.8	23.2	NA	No	No
08-06-2020	Bihar	1.9	27.1	N	No	No
08-07-2020	Bihar	4.6	27.3	NW	No	No
08-08-2020	Bihar	3.8	26.4	WNW	No	No
08-09-2020	Bihar	4.4	28.1	NA	No	No
08-10-2020	Bihar	8.2	30.7	NNW	No	No
08-11-2020	Bihar	12.6	31.6	WNW	No	No
08-12-2020	Bihar	10.2	31.7	NNW	No	No
8/13/2020	Bihar	12.8	32.1	W	No	No
8/14/2020	Bihar	11.3	32.7	E	No	No
8/15/2020	Bihar	21.3	32.9	NNW	No	No
8/16/2020	Bihar	23.1	30.1	NW	No	No
8/17/2020	Bihar	12.2	23.2	ESE	No	No
8/18/2020	Bihar	9.5	30.4	ENE	No	No
8/19/2020	Bihar	10.8	32.3	NNE	No	No
8/20/2020	Bihar	11.3	33.2	NNW	No	No
8/21/2020	Bihar	14.7	34.7	N	No	No
8/22/2020	Bihar	16.6	35.2	NNW	No	No
8/23/2020	Bihar	12.6	35.1	WNW	No	No
8/24/2020	Bihar	16.4	30.2	SSE	No	No
8/25/2020	Bihar	14.4	25.9	ESE	No	Yes
8/26/2020	Bihar	12.4	19.7	WNW	Yes	Yes
8/27/2020	Bihar	10.6	24.5	NNW	Yes	No
8/28/2020	Bihar	14.9	33.6	NNW	No	No
8/29/2020	Bihar	16.8	33.9	N	No	No
8/30/2020	Bihar	14.2	21.8	SE	No	No
8/31/2020	Bihar	10.1	20.3	ESE	No	No
09-01-2020	Bihar	11	26.7	E	No	No
09-02-2020	Bihar	15.3	34.1	N	No	Yes
09-03-2020	Bihar	18.5	26.8	WSW	Yes	No
09-04-2020	Bihar	11.5	24.3	SE	No	No
09-05-2020	Bihar	9.9	30.7	ENE	No	No
09-06-2020	Bihar	17	34.6	NNW	No	No
09-07-2020	Bihar	13.8	23.6	SSE	No	No
09-08-2020	Bihar	6.5	23.2	ESE	No	No
09-09-2020	Bihar	5.9	26.8	NNE	No	No
09-10-2020	Bihar	7.6	29.3	N	No	No
09-11-2020	Bihar	11.9	31.5	NNE	No	No
09-12-2020	Bihar	16.8	32.8	NNW	No	No
9/13/2020	Bihar	18.8	34.4	WNW	No	No
9/14/2020	Bihar	19.6	31.5	ESE	No	No
9/15/2020	Bihar	17.1	33.9	E	No	No
9/16/2020	Bihar	23	35.9	N	No	No
9/17/2020	Bihar	18.3	23.3	S	No	Yes
9/18/2020	Bihar	16.7	32.1	ENE	Yes	No
9/19/2020	Bihar	17.9	35.8	ENE	No	No
9/20/2020	Bihar	21	37.1	WSW	No	No
9/21/2020	Bihar	27.4	37.4	NNW	No	No
9/22/2020	Bihar	20.2	32.1	W	No	No
9/23/2020	Bihar	7.3	22.9	SSE	No	No
9/24/2020	Bihar	6.3	28	ENE	No	No
9/25/2020	Bihar	16.4	33.9	NW	No	No
9/26/2020	Bihar	11.4	20.2	SE	No	No
9/27/2020	Bihar	4.9	21.7	ESE	No	No
9/28/2020	Bihar	4	24.7	E	No	No
9/29/2020	Bihar	8.9	31.5	N	No	No
9/30/2020	Bihar	21.5	35.2	N	No	No
10-01-2020	Bihar	21.7	35	N	No	No
10-02-2020	Bihar	9.9	22.2	S	No	No
10-03-2020	Bihar	8.1	24.2	SE	No	No
10-04-2020	Bihar	7.6	25.8	ESE	No	No
10-05-2020	Bihar	7.2	26.3	ENE	No	No
10-06-2020	Bihar	6.8	27.4	E	No	No
10-07-2020	Bihar	8	28.5	E	No	No
10-08-2020	Bihar	12.4	26.5	E	No	No
10-09-2020	Bihar	6.7	28.1	ENE	No	No
10-10-2020	Bihar	9.9	33.8	N	No	No
10-11-2020	Bihar	23.2	37.1	NNW	No	No
10-12-2020	Bihar	20.6	34.6	WSW	No	No
10/13/2020	Bihar	15.3	30.7	SE	No	No
10/14/2020	Bihar	11.9	28.5	SE	No	No
10/15/2020	Bihar	10.7	28.8	ESE	No	No
10/16/2020	Bihar	11.3	25.8	ESE	No	No
10/17/2020	Bihar	9.9	25.2	ESE	No	No
10/18/2020	Bihar	6.3	26.9	ENE	No	No
10/19/2020	Bihar	8.1	29.5	ENE	No	No
10/20/2020	Bihar	9.4	34.5	E	No	No
10/21/2020	Bihar	15.6	35.7	E	No	No
10/22/2020	Bihar	22.2	35.4	E	No	No
10/23/2020	Bihar	16.6	36.6	NA	No	No
10/24/2020	Bihar	17.5	38.3	NNE	No	No
10/25/2020	Bihar	20	38	ESE	No	No
10/26/2020	Bihar	18.7	28	SSE	No	No
10/27/2020	Bihar	9.9	28.8	ESE	No	No
10/28/2020	Bihar	12	30.9	E	No	No
10/29/2020	Bihar	13.8	34.2	ESE	No	No
10/30/2020	Bihar	16.3	36.2	ENE	No	No
10/31/2020	Bihar	18.5	37.7	E	No	No
11-01-2020	Bihar	21.3	39	NNE	No	No
11-02-2020	Bihar	25.9	38.5	NNE	No	No
11-03-2020	Bihar	22.9	32.6	ESE	No	No
11-04-2020	Bihar	19.1	32.2	SE	No	No
11-05-2020	Bihar	18.2	32.6	E	No	No
11-06-2020	Bihar	12.3	33	E	No	No
11-07-2020	Bihar	11.8	36	E	No	No
11-08-2020	Bihar	18	38.9	NE	No	No
11-09-2020	Bihar	22	38	ENE	No	No
11-10-2020	Bihar	20.4	35.5	ENE	No	No
11-11-2020	Bihar	19.3	35.5	E	No	No
11-12-2020	Bihar	17.6	36.2	E	No	No
11/13/2020	Bihar	17.9	37.6	NE	No	No
11/14/2020	Bihar	19.7	40.3	NNE	No	No
11/15/2020	Bihar	20	40.4	E	No	No
11/16/2020	Bihar	18.5	41	ENE	No	No
11/17/2020	Bihar	19.5	43	NW	No	No
11/18/2020	Bihar	30.3	40.5	WNW	No	No
11/19/2020	Bihar	27.5	40.9	NNW	No	No
11/20/2020	Bihar	26.2	39.5	W	No	No
11/21/2020	Bihar	25.1	38.9	ENE	No	No
11/22/2020	Bihar	16.5	29	SE	No	No
11/23/2020	Bihar	17.5	25.3	SSE	No	No
11/24/2020	Bihar	10.9	25.1	SSE	No	No
11/25/2020	Bihar	9.8	27.8	SSW	No	No
11/26/2020	Bihar	11.6	35.7	NNW	No	No
11/27/2020	Bihar	22.4	38.5	WNW	No	No
11/28/2020	Bihar	18.6	32.5	ESE	No	No
11/29/2020	Bihar	15.1	32.9	SE	No	No
11/30/2020	Bihar	15.4	32.5	ESE	No	No
12-01-2020	Bihar	15	33.2	ESE	No	No
12-02-2020	Bihar	13.8	33.8	ENE	No	No
12-03-2020	Bihar	14.6	37.3	ENE	No	No
12-04-2020	Bihar	15.2	38.9	ENE	No	No
12-05-2020	Bihar	18.5	38.4	E	No	No
12-06-2020	Bihar	20.3	38.3	ENE	No	No
12-07-2020	Bihar	19	42.6	ENE	No	No
12-08-2020	Bihar	28.6	43.2	SW	No	No
12-09-2020	Bihar	24.2	37	E	No	No
12-10-2020	Bihar	24.9	31.8	SSE	No	Yes
12-11-2020	Bihar	19	21	ENE	Yes	No
12-12-2020	Bihar	14.4	30.5	E	No	No
12/13/2020	Bihar	19.4	30.4	SE	No	No
12/14/2020	Bihar	16.7	33.7	ESE	No	No
12/15/2020	Bihar	20.4	35.8	ENE	No	No
12/16/2020	Bihar	21	39.5	NE	No	No
12/17/2020	Bihar	27.7	38.6	W	No	No
12/18/2020	Bihar	22.4	28.3	SSE	No	No
12/19/2020	Bihar	21.1	33.7	ESE	No	No
12/20/2020	Bihar	19.9	36.4	E	No	No
12/21/2020	Bihar	22.8	38.3	NE	No	No
12/22/2020	Bihar	20.8	40.3	ESE	No	No
12/23/2020	Bihar	27.5	39.8	NNW	No	No
12/24/2020	Bihar	24.9	30.1	W	No	No
12/25/2020	Bihar	17.5	30.4	SSE	No	No
12/26/2020	Bihar	15.7	33.5	SE	No	No
12/27/2020	Bihar	16.1	35	E	No	No
12/28/2020	Bihar	16.9	36.3	ESE	No	No
12/29/2020	Bihar	20.3	37.5	ESE	No	No
12/30/2020	Bihar	22	39.8	ENE	No	No
12/31/2020	Bihar	24.7	40.3	N	No	No
01-01-2021	Bihar	27.2	41.3	E	No	No
01-02-2021	Bihar	25.3	35.6	SSE	No	No
01-03-2021	Bihar	21.3	35.5	ESE	No	No
01-04-2021	Bihar	19.9	35.8	E	No	No
01-05-2021	Bihar	24.2	34.6	ESE	No	No
01-06-2021	Bihar	23.5	31.6	E	No	Yes
01-07-2021	Bihar	20.6	23.4	E	Yes	Yes
01-08-2021	Bihar	21	29.2	E	Yes	Yes
01-09-2021	Bihar	21.7	29.3	ENE	Yes	Yes
01-10-2021	Bihar	21.8	30.4	NE	Yes	Yes
01-11-2021	Bihar	22.5	34.5	NE	Yes	No
01-12-2021	Bihar	22.7	35.9	NNW	No	No
1/13/2021	Bihar	22	30.6	SSE	No	No
1/14/2021	Bihar	20.2	34.5	ESE	No	No
1/15/2021	Bihar	21.5	35.9	E	No	No
1/16/2021	Bihar	20.7	37.5	E	No	No
1/17/2021	Bihar	19.7	33.3	SE	No	No
1/18/2021	Bihar	16.4	31.1	SE	No	No
1/19/2021	Bihar	16.3	33	ESE	No	No
1/20/2021	Bihar	16	34.3	ENE	No	No
1/21/2021	Bihar	17.6	37.8	ENE	No	No
1/22/2021	Bihar	21.8	40.7	W	No	No
1/23/2021	Bihar	21.2	38.8	ESE	No	No
1/24/2021	Bihar	22.3	39.3	ESE	No	No
1/25/2021	Bihar	22.7	39.7	ESE	No	No
1/26/2021	Bihar	21.3	40.6	ESE	No	No
